lat,long
28.0,-83.8
28.9,-83.4
29.3,-83.2
29.8,-83.0
31.0,-82.3
32.3,-81.5
33.5,-80.2
35.0,-79.0
37.0,-78.2
38.5,-76.0
40.0,-74.0
41.5,-72.0
42.0,-69.5
42.5,-67.2
43.0,-65.0
43.5,-63.0
20.2,-53.8
20.3,-54.5
20.6,-55.3
20.9,-56.3
21.4,-57.1
21.8,-57.6
22.3,-58.0
22.8,-58.2
23.4,-58.2
24.0,-58.1
24.7,-58.0
25.6,-57.9
26.5,-57.7
27.3,-57.4
28.2,-56.8
29.1,-56.2
29.8,-55.4
30.3,-54.6
30.8,-53.8
31.1,-53.5
31.1,-53.5
31.1,-53.5
31.2,-53.6
31.3,-53.8
31.5,-53.9
31.9,-53.8
32.4,-53.7
33.3,-53.3
34.1,-52.9
35.0,-52.1
36.1,-50.6
36.9,-48.7
37.5,-46.3
38.0,-43.3
38.1,-40.2
38.0,-37.0
37.8,-33.5
37.7,-29.9
37.6,-26.1
37.8,-22.6
38.5,-18.5
40.1,-14.0
43.8,-10.4
48.5,-9.0
52.5,-9.5
54.5,-10.5
57.0,-14.0
56.5,-18.5
56.0,-19.5
54.5,-20.0
52.5,-20.0
50.7,-17.7
49.0,-14.5
48.0,-10.0
48.5,-8.5
49.0,-8.0
50.5,-7.5
27.6,-54.6
29.1,-55.1
30.5,-55.4
31.7,-55.2
32.9,-54.4
33.9,-53.0
34.3,-51.1
34.6,-49.1
34.4,-47.0
34.3,-45.0
34.2,-43.1
34.0,-41.5
34.0,-39.6
34.0,-37.5
34.3,-35.0
34.7,-32.6
35.2,-30.6
35.7,-28.5
36.4,-26.6
37.0,-25.1
37.1,-25.0
37.9,-23.2
38.9,-21.1
39.8,-19.3
40.0,-17.7
39.8,-16.6
22.4,-77.0
23.3,-78.2
24.2,-79.4
24.6,-80.0
25.0,-80.5
25.1,-80.7
25.2,-80.9
25.8,-81.9
26.6,-83.3
27.2,-84.9
28.1,-86.2
28.9,-87.2
29.8,-88.0
30.4,-88.5
30.9,-88.9
31.9,-89.8
32.5,-90.4
33.0,-90.9
33.5,-91.4
33.9,-91.7
34.2,-91.9
34.4,-92.0
34.6,-92.1
35.0,-92.2
35.5,-92.3
11.0,-34.7
11.1,-36.2
11.2,-37.7
11.5,-39.2
11.8,-40.7
12.3,-41.9
12.8,-43.1
13.4,-44.2
14.1,-45.1
14.7,-45.8
15.4,-46.4
16.2,-46.9
17.2,-46.9
18.0,-46.5
18.6,-46.2
19.2,-45.9
19.8,-45.6
20.5,-45.4
21.5,-45.3
22.5,-45.2
23.5,-44.8
24.4,-44.4
25.4,-43.9
26.4,-43.2
27.6,-42.3
23.9,-35.6
24.2,-36.1
24.7,-36.6
25.2,-37.0
25.6,-37.3
25.7,-37.6
25.7,-37.9
25.7,-38.1
25.6,-38.3
25.4,-38.4
25.2,-38.5
25.0,-38.6
24.6,-38.9
24.3,-39.7
23.8,-40.4
23.6,-40.8
23.4,-41.0
23.3,-41.3
23.2,-41.6
23.0,-42.1
22.6,-42.4
22.1,-42.9
21.9,-43.6
21.7,-44.6
21.7,-45.6
21.9,-46.6
22.2,-47.3
22.7,-47.9
23.0,-48.4
23.1,-49.0
23.1,-49.6
23.3,-50.2
23.7,-51.4
24.2,-52.7
24.8,-54.2
26.3,-55.7
18.4,-82.6
18.2,-83.0
18.0,-83.2
17.7,-83.5
17.8,-83.6
18.0,-83.7
18.2,-83.8
18.5,-84.1
18.9,-84.8
19.4,-85.7
19.9,-86.6
20.4,-87.4
20.6,-87.9
21.3,-89.0
22.2,-90.0
23.2,-90.8
24.4,-91.5
26.0,-91.7
28.0,-91.1
29.2,-90.6
30.2,-89.9
32.8,-87.5
35.3,-83.6
37.8,-78.2
39.5,-71.7
10.3,-34.8
10.6,-35.8
11.0,-36.7
11.4,-37.4
11.7,-38.2
12.1,-38.8
12.4,-39.6
12.9,-40.0
13.5,-40.4
14.2,-41.0
14.8,-42.0
15.4,-43.0
15.8,-44.0
16.2,-45.0
16.4,-46.1
16.6,-47.7
16.8,-49.3
17.1,-50.7
17.6,-52.2
18.2,-53.7
18.8,-55.1
19.4,-56.4
19.6,-57.4
19.8,-58.2
20.3,-59.3
21.2,-60.3
22.1,-61.4
23.0,-62.6
23.6,-63.9
24.1,-65.2
24.6,-66.5
25.1,-67.9
25.6,-69.3
26.1,-70.6
26.8,-71.7
27.9,-72.4
29.4,-73.0
31.0,-73.0
32.9,-72.1
35.3,-69.8
37.8,-67.0
40.8,-62.6
43.7,-57.0
46.6,-50.6
50.5,-45.5
55.0,-40.0
15.5,-70.9
15.3,-71.9
15.0,-72.7
14.7,-73.3
14.4,-73.7
14.0,-74.1
13.6,-74.5
13.3,-75.0
12.9,-75.7
12.5,-76.4
12.6,-76.7
13.0,-77.1
13.1,-78.0
13.2,-78.9
13.2,-79.8
13.4,-80.7
13.5,-81.5
13.5,-82.3
13.6,-83.0
13.6,-83.5
13.7,-83.8
13.7,-84.7
13.7,-85.7
13.8,-86.7
13.8,-87.8
13.7,-89.0
26.2,-91.0
26.3,-91.7
26.4,-92.3
26.6,-93.0
26.8,-93.1
26.9,-94.0
27.3,-94.2
27.9,-94.1
28.4,-94.1
29.0,-94.0
29.8,-93.8
30.8,-93.4
31.8,-93.2
32.8,-92.8
33.8,-92.4
34.8,-91.8
14.9,-43.3
14.6,-45.7
14.6,-47.8
14.7,-49.9
14.8,-51.9
15.1,-54.0
15.3,-55.7
15.6,-57.5
16.0,-59.2
16.3,-61.0
16.7,-62.4
16.9,-63.8
17.2,-65.2
17.5,-66.7
17.8,-67.8
18.2,-68.8
18.5,-69.8
19.1,-70.9
19.8,-72.1
20.5,-73.2
21.5,-74.2
22.5,-75.4
23.3,-76.2
24.1,-77.2
24.9,-78.1
25.8,-79.0
26.8,-79.7
28.2,-80.0
30.8,-80.8
32.0,-80.9
32.8,-81.1
34.1,-81.1
35.8,-80.6
37.5,-79.5
39.2,-77.6
41.2,-73.6
43.5,-69.9
45.0,-65.0
46.5,-60.0
11.3,-39.4
11.5,-40.3
11.7,-41.2
12.1,-42.2
12.6,-43.3
13.3,-44.5
13.9,-45.6
14.5,-46.8
15.2,-48.0
16.0,-49.3
17.0,-50.6
18.0,-51.9
19.0,-53.2
20.1,-54.4
21.3,-55.6
22.6,-56.8
23.8,-58.2
24.9,-59.7
26.1,-61.0
27.3,-62.3
28.7,-63.1
30.4,-63.1
32.2,-62.8
33.8,-62.8
35.0,-63.0
36.2,-62.3
37.9,-60.7
39.9,-58.4
42.2,-55.5
44.7,-52.0
14.2,-51.9
14.7,-52.8
15.2,-53.4
15.6,-54.1
16.2,-55.4
16.8,-56.5
17.3,-57.7
17.8,-59.0
18.3,-60.4
16.3,-58.1
16.8,-58.9
17.2,-59.8
17.7,-60.6
18.1,-61.4
18.5,-62.2
19.0,-63.0
19.6,-63.9
19.9,-64.8
20.2,-65.8
20.4,-66.8
20.6,-67.7
20.7,-68.7
20.8,-70.2
21.2,-71.1
21.3,-72.2
21.5,-73.4
21.6,-75.0
21.8,-76.3
22.1,-77.6
22.4,-78.9
22.8,-80.2
23.2,-81.7
28.8,-68.8
29.3,-66.9
30.4,-65.4
31.8,-64.2
33.4,-63.5
35.1,-62.8
36.7,-62.0
38.0,-61.3
38.6,-60.4
39.1,-59.6
39.4,-58.7
39.5,-58.0
38.9,-56.7
38.3,-54.7
38.1,-52.5
38.2,-50.2
38.6,-47.5
39.5,-45.5
40.5,-43.9
41.9,-42.9
43.3,-42.8
44.5,-43.9
44.8,-45.8
44.2,-47.8
42.6,-48.4
40.9,-47.4
40.0,-45.0
40.5,-42.5
41.4,-40.2
42.9,-38.5
43.7,-38.2
30.7,-68.5
30.7,-69.7
30.8,-70.7
30.9,-71.7
31.2,-72.6
31.5,-73.1
31.8,-73.6
32.2,-74.2
32.6,-74.6
32.7,-74.9
32.8,-75.2
32.9,-75.3
33.1,-75.4
33.1,-75.0
32.8,-74.8
32.6,-74.6
32.4,-74.5
32.2,-74.6
32.1,-74.4
32.2,-74.3
32.4,-74.1
32.9,-73.5
33.4,-72.8
33.9,-71.9
34.6,-70.7
35.6,-69.1
37.0,-66.8
38.5,-64.3
40.9,-61.7
43.3,-59.2
45.7,-56.4
48.0,-53.4
50.0,-50.0
51.0,-45.0
52.0,-39.0
53.5,-33.5
56.0,-28.0
58.0,-25.0
59.5,-22.5
60.5,-21.0
60.6,-20.6
60.7,-20.3
60.9,-19.5
61.0,-18.5
61.1,-16.3
61.3,-13.7
62.1,-12.5
63.1,-12.0
63.3,-11.8
63.5,-11.5
36.6,-66.9
37.8,-66.0
38.9,-65.0
39.8,-63.1
40.6,-61.1
41.7,-59.0
42.9,-56.9
44.0,-54.9
44.9,-53.3
45.5,-51.8
46.0,-50.4
46.2,-48.9
10.1,-22.2
10.4,-23.3
10.8,-24.5
11.1,-25.6
11.5,-26.9
12.2,-28.3
13.4,-29.7
14.6,-31.2
15.4,-32.3
16.1,-33.5
16.7,-34.7
17.4,-35.9
18.1,-37.1
18.8,-38.4
19.3,-39.7
19.8,-40.8
20.4,-41.9
21.2,-42.8
22.0,-43.5
22.8,-44.0
23.6,-44.5
24.4,-45.1
25.3,-45.7
26.1,-46.3
26.6,-46.7
26.8,-46.8
26.9,-46.8
26.9,-46.6
26.9,-46.4
26.9,-46.3
26.8,-46.3
11.8,-62.6
11.9,-64.7
11.9,-66.5
12.1,-68.1
12.3,-69.6
12.4,-71.0
12.4,-72.7
12.3,-74.5
11.9,-76.1
11.7,-77.2
11.6,-78.1
11.6,-79.5
11.8,-81.0
12.0,-82.6
12.2,-83.9
12.3,-84.2
12.7,-86.2
13.1,-87.9
11.7,-36.1
11.7,-38.2
11.7,-40.3
11.6,-42.2
11.6,-44.0
11.6,-45.5
11.7,-47.0
11.8,-48.5
11.8,-50.0
11.9,-51.5
12.2,-52.9
12.5,-54.4
12.8,-55.7
13.2,-56.9
13.7,-58.0
14.2,-59.2
14.8,-60.3
15.3,-61.6
15.6,-62.8
16.0,-64.2
16.3,-65.2
16.6,-66.2
16.8,-67.3
17.0,-68.3
17.2,-69.1
17.9,-69.7
18.8,-70.4
19.3,-72.0
19.7,-73.7
20.6,-74.6
21.3,-75.2
21.9,-75.5
23.0,-76.3
23.9,-77.4
24.6,-78.2
25.3,-79.1
26.3,-79.6
27.2,-80.2
28.0,-80.5
29.1,-80.8
30.2,-80.9
31.5,-81.2
32.5,-81.1
33.5,-80.9
34.9,-80.6
36.2,-80.1
37.6,-79.5
39.2,-78.5
41.5,-76.3
43.3,-73.7
45.0,-70.0
46.5,-66.0
47.5,-61.5
50.0,-57.0
52.5,-52.5
28.6,-65.5
29.6,-65.5
30.3,-65.5
31.3,-65.2
32.1,-64.7
32.1,-64.7
32.1,-64.7
32.1,-64.7
32.1,-64.7
33.2,-63.6
34.6,-62.6
12.6,-45.9
12.9,-46.9
13.2,-48.0
13.3,-49.0
13.5,-50.1
13.7,-51.2
13.8,-52.3
14.0,-53.3
14.2,-54.4
14.5,-55.5
15.0,-56.4
15.3,-57.0
15.9,-57.7
16.6,-58.0
17.3,-58.2
18.1,-58.2
19.0,-58.1
20.0,-58.0
21.1,-58.0
22.2,-57.8
22.9,-57.8
23.7,-57.8
24.4,-57.8
25.2,-57.8
26.0,-57.8
27.0,-57.8
27.8,-57.8
28.9,-57.7
30.3,-57.5
31.7,-57.2
33.0,-56.5
34.4,-55.6
35.6,-54.5
36.8,-53.2
38.0,-52.0
39.4,-50.9
40.7,-49.8
42.1,-48.6
43.8,-48.0
46.0,-46.5
48.5,-44.5
12.7,-23.0
12.7,-24.1
12.5,-25.3
12.3,-26.6
12.1,-27.8
11.7,-28.8
11.1,-30.0
10.6,-31.0
10.4,-31.8
10.6,-32.7
11.0,-33.6
11.8,-34.4
12.5,-35.2
13.1,-36.2
13.7,-37.2
14.4,-38.0
15.2,-38.4
15.8,-38.9
16.2,-39.5
16.6,-40.4
17.1,-41.1
17.7,-41.8
18.3,-42.5
18.7,-43.2
19.3,-43.8
19.9,-44.5
20.5,-45.4
20.9,-46.5
21.3,-47.7
29.0,-71.0
30.2,-71.1
30.5,-72.3
31.2,-72.6
31.6,-73.6
31.9,-74.5
32.1,-75.5
33.0,-75.5
33.7,-75.4
35.0,-75.4
35.5,-74.7
36.8,-73.0
38.0,-70.8
40.3,-66.8
43.1,-62.8
45.3,-60.8
45.6,-60.4
46.5,-59.6
47.6,-58.6
48.6,-57.7
50.1,-55.5
51.0,-54.0
52.5,-52.5
54.5,-51.4
56.0,-49.5
57.0,-51.5
58.0,-52.5
59.5,-53.5
61.0,-54.0
62.5,-54.5
13.5,-67.4
14.4,-68.5
15.1,-69.6
15.8,-70.5
16.4,-71.2
16.9,-71.7
17.5,-72.1
18.1,-72.8
18.4,-73.1
18.6,-73.4
18.7,-73.7
18.9,-74.0
18.8,-75.1
18.1,-75.4
17.9,-75.7
18.0,-76.2
17.8,-77.0
17.9,-77.2
18.0,-77.7
18.3,-78.4
18.8,-79.2
19.2,-80.0
19.7,-80.8
20.7,-81.6
21.6,-82.5
22.4,-83.1
22.7,-83.5
23.6,-84.4
24.8,-85.5
25.9,-86.7
26.9,-87.7
27.9,-89.0
28.8,-90.3
29.2,-90.7
29.8,-91.4
30.7,-92.3
31.4,-93.1
32.1,-93.5
32.7,-93.9
33.2,-93.9
33.7,-94.3
33.8,-94.4
34.0,-94.4
34.3,-94.1
34.8,-93.4
36.2,-92.3
38.5,-90.7
40.2,-88.7
42.2,-86.5
43.7,-83.8
12.7,-35.5
13.5,-36.6
14.7,-37.3
15.7,-37.5
16.7,-37.8
17.7,-37.9
18.8,-38.1
20.4,-38.5
22.0,-38.7
23.7,-38.9
24.8,-39.1
25.8,-39.4
27.0,-39.7
28.0,-40.0
29.0,-40.3
30.0,-40.5
31.1,-40.5
32.4,-40.5
34.0,-40.5
35.9,-40.5
38.2,-40.2
41.9,-39.8
46.5,-38.4
51.0,-36.0
25.6,-87.2
25.7,-87.8
26.0,-88.4
26.4,-88.9
26.6,-89.5
26.7,-90.3
26.8,-91.0
27.2,-91.7
27.7,-92.2
28.2,-92.9
29.0,-93.7
29.6,-94.2
29.9,-94.3
30.9,-94.7
31.8,-94.7
32.8,-94.7
33.9,-94.3
34.8,-93.5
35.6,-92.5
36.5,-91.3
37.2,-90.0
33.8,-59.0
33.5,-58.3
33.7,-58.0
34.0,-57.9
34.3,-58.1
34.2,-57.8
34.4,-57.4
34.7,-57.1
35.2,-56.8
35.6,-56.6
36.1,-56.2
36.5,-56.0
36.8,-55.5
37.0,-54.6
37.2,-53.8
37.3,-53.0
37.5,-52.3
37.7,-51.5
37.7,-51.2
37.8,-51.0
37.8,-50.9
37.7,-50.7
37.6,-50.7
37.6,-50.8
37.5,-51.0
37.5,-51.1
37.5,-51.2
37.4,-51.4
37.2,-51.5
36.8,-51.8
36.3,-51.8
35.7,-51.8
35.1,-51.8
34.6,-51.7
34.1,-51.3
33.8,-50.8
33.3,-49.9
33.2,-48.4
33.1,-46.9
33.0,-45.4
33.0,-44.0
33.1,-43.0
33.4,-42.0
33.9,-41.0
34.5,-39.8
35.0,-38.5
35.2,-37.6
35.5,-36.6
36.1,-34.8
36.6,-32.1
37.3,-29.4
38.4,-26.4
39.0,-24.2
39.0,-22.8
39.0,-21.6
38.5,-21.2
38.2,-21.5
38.1,-21.8
37.9,-22.2
37.8,-22.7
38.0,-24.0
14.7,-48.1
15.4,-50.1
16.2,-52.2
16.9,-54.7
17.3,-57.3
18.2,-59.6
18.7,-61.3
19.1,-62.9
19.5,-64.5
20.3,-65.9
21.1,-67.3
21.8,-68.7
22.3,-69.8
23.0,-70.5
23.4,-71.0
23.8,-71.3
24.1,-71.5
24.4,-71.7
24.8,-71.8
25.2,-72.1
25.6,-72.4
26.1,-72.8
26.9,-73.2
27.8,-73.8
28.8,-74.7
29.8,-75.6
30.8,-76.4
31.7,-77.3
32.7,-77.8
33.4,-77.8
34.0,-77.7
34.4,-77.7
34.5,-77.5
34.9,-77.1
35.4,-76.6
35.8,-75.9
36.2,-75.1
36.7,-74.3
37.3,-73.2
38.3,-71.4
39.2,-69.6
40.2,-67.8
41.6,-64.8
42.9,-61.5
44.3,-57.0
44.5,-53.5
44.0,-50.0
44.0,-45.0
43.0,-41.0
12.9,-53.6
13.2,-55.4
13.5,-57.4
13.6,-59.5
13.6,-61.6
13.7,-63.7
14.0,-65.7
14.9,-67.7
16.0,-69.7
16.5,-71.5
17.0,-73.0
17.1,-74.6
17.2,-76.2
17.0,-77.2
17.1,-78.2
17.4,-79.2
17.8,-80.2
18.4,-81.1
19.0,-81.9
19.7,-82.7
20.3,-83.5
20.9,-84.3
21.5,-85.5
22.0,-86.6
22.5,-87.6
22.9,-88.3
23.1,-89.0
23.4,-89.8
24.0,-90.6
24.4,-90.6
24.7,-90.6
25.2,-90.6
25.7,-90.4
26.4,-89.6
27.0,-88.8
27.7,-88.1
29.0,-86.1
29.6,-85.1
30.2,-84.0
31.9,-81.3
33.5,-79.0
35.5,-76.5
37.1,-74.9
39.0,-73.5
21.5,-73.8
21.7,-74.4
22.2,-74.9
23.0,-75.7
23.1,-75.9
23.7,-77.5
23.8,-77.8
24.8,-79.7
25.4,-80.2
25.8,-81.1
26.3,-82.6
26.7,-84.4
27.5,-85.9
28.1,-87.1
28.6,-88.3
29.2,-89.5
29.8,-90.5
30.1,-91.0
27.2,-72.1
27.7,-73.1
28.3,-74.4
28.8,-75.5
29.4,-76.7
30.0,-78.0
30.7,-79.1
31.0,-79.4
31.7,-79.4
32.7,-79.7
32.8,-79.8
33.0,-80.3
32.7,-80.3
33.1,-80.0
33.3,-79.8
33.4,-79.6
33.2,-79.3
33.1,-78.8
33.2,-78.4
33.3,-78.0
33.4,-77.7
33.4,-77.3
33.4,-76.9
33.5,-76.4
34.1,-76.0
34.7,-75.7
35.1,-75.4
35.4,-75.0
35.6,-74.5
35.7,-73.7
35.9,-72.6
35.9,-71.4
35.9,-70.2
35.9,-68.9
35.6,-67.3
35.1,-65.9
34.8,-64.6
34.3,-63.0
33.8,-61.2
33.4,-59.2
33.0,-57.1
32.4,-54.5
31.6,-51.5
31.0,-48.7
30.3,-46.2
29.6,-42.9
29.2,-40.3
28.9,-38.0
28.8,-36.2
28.9,-34.7
29.1,-33.5
29.5,-32.5
29.9,-31.7
30.2,-30.9
30.4,-30.2
30.6,-29.5
27.1,-64.9
27.1,-65.2
27.2,-65.5
27.3,-66.0
27.5,-66.5
28.1,-67.1
28.9,-66.9
29.8,-66.4
30.8,-67.2
31.6,-68.1
32.2,-68.5
32.3,-68.5
32.4,-67.8
31.8,-66.8
31.6,-65.3
31.5,-63.2
31.5,-61.8
20.0,-68.7
20.3,-69.8
20.3,-69.6
20.3,-68.9
20.6,-68.0
20.8,-66.5
21.2,-64.4
21.6,-61.6
22.4,-58.8
23.6,-56.2
24.0,-53.6
24.3,-50.5
24.5,-47.3
24.3,-92.4
24.9,-93.3
25.8,-94.3
27.2,-94.9
29.4,-95.1
29.4,-95.2
30.1,-95.6
30.9,-96.4
31.9,-96.6
32.6,-96.5
33.6,-95.7
34.1,-95.0
34.6,-94.5
46.0,-43.2
45.3,-42.9
44.7,-42.0
44.0,-40.3
43.8,-38.7
43.6,-37.1
43.4,-35.8
42.9,-35.3
42.3,-35.2
41.4,-35.4
40.3,-35.3
38.7,-34.6
37.4,-33.2
36.6,-31.5
36.7,-29.7
37.7,-28.7
38.6,-28.5
39.3,-28.8
39.7,-29.4
40.2,-30.0
40.9,-30.4
41.4,-31.0
41.4,-31.9
40.8,-32.5
39.9,-32.3
39.1,-31.3
38.5,-29.5
38.3,-26.8
38.8,-23.9
40.2,-21.3
42.0,-19.0
44.3,-17.1
46.6,-15.5
48.8,-14.3
50.0,-12.7
50.4,-10.6
50.8,-7.7
12.0,-23.1
12.2,-24.4
12.3,-25.7
12.4,-26.9
12.5,-28.0
12.7,-29.2
12.9,-30.5
13.2,-31.9
13.5,-33.4
13.7,-35.0
13.8,-36.7
13.9,-38.4
14.0,-40.1
14.0,-41.8
14.0,-43.4
14.0,-44.9
14.0,-46.4
15.0,-46.7
15.2,-48.7
15.3,-50.8
15.4,-52.8
15.7,-54.8
16.1,-57.2
16.2,-59.5
16.5,-61.7
16.7,-63.7
16.9,-65.4
17.0,-66.7
17.1,-68.1
17.2,-69.6
17.5,-70.8
17.7,-71.4
17.8,-71.7
17.9,-73.2
18.0,-74.8
18.2,-76.1
18.2,-76.6
18.3,-77.4
18.3,-78.6
18.7,-80.1
19.2,-81.5
19.6,-83.0
19.7,-84.8
19.9,-86.4
20.1,-87.5
20.2,-88.1
20.5,-89.5
20.8,-91.1
20.7,-92.6
20.6,-93.8
20.6,-94.7
20.7,-95.8
20.6,-97.1
20.6,-97.2
20.2,-98.0
17.3,-86.5
16.9,-87.1
16.7,-87.4
16.6,-87.5
16.3,-87.8
16.0,-88.1
15.7,-88.4
28.3,-51.8
29.3,-51.4
30.4,-51.6
31.0,-51.6
31.7,-51.3
32.4,-50.9
32.8,-50.5
33.2,-49.9
33.3,-49.5
33.2,-49.1
32.7,-49.4
32.3,-49.5
31.9,-49.6
31.4,-50.0
31.0,-50.4
30.6,-50.7
30.3,-51.1
30.0,-52.1
29.7,-53.7
29.3,-54.4
29.0,-55.3
28.6,-56.6
28.2,-57.5
27.9,-58.3
27.8,-59.0
27.5,-59.5
27.1,-60.0
27.0,-60.4
26.8,-60.8
26.5,-61.4
26.3,-62.3
26.5,-62.9
26.7,-63.2
27.1,-63.7
27.2,-64.4
27.7,-64.7
28.1,-64.7
28.7,-64.6
29.1,-64.7
29.0,-65.5
27.8,-66.7
28.2,-66.8
28.5,-66.8
28.5,-67.2
28.5,-67.5
28.4,-67.7
28.5,-67.8
28.8,-67.6
29.0,-66.9
29.1,-66.7
29.0,-66.6
29.0,-67.2
29.3,-67.7
29.4,-68.0
29.6,-68.4
30.1,-69.5
30.6,-70.2
31.1,-70.9
31.6,-71.6
32.3,-71.3
32.9,-70.8
33.2,-70.1
33.6,-69.7
33.3,-69.7
32.8,-69.7
32.6,-69.7
32.6,-70.4
32.6,-70.8
32.7,-70.9
32.6,-71.0
32.1,-71.2
31.4,-71.3
30.7,-71.9
29.8,-72.4
29.0,-73.3
28.7,-74.0
28.5,-74.8
28.4,-75.8
28.3,-77.0
28.4,-78.1
28.9,-79.5
29.8,-80.2
30.7,-80.8
31.8,-80.7
33.0,-79.5
33.2,-79.3
33.9,-78.4
34.2,-78.0
35.4,-75.9
36.7,-74.1
21.5,-70.0
22.0,-69.4
22.4,-68.7
23.1,-68.4
24.0,-68.0
25.0,-68.2
26.0,-68.6
26.9,-68.6
28.7,-68.6
29.9,-69.3
31.2,-69.5
33.3,-69.7
35.3,-69.7
37.4,-69.3
39.4,-68.2
41.6,-66.7
43.8,-66.2
45.6,-65.0
47.7,-63.5
48.2,-62.6
48.4,-61.5
48.2,-61.0
48.1,-60.8
36.6,-74.2
37.4,-72.6
38.0,-71.0
38.4,-69.1
38.8,-66.7
39.3,-64.2
39.7,-61.6
22.0,-96.0
22.5,-95.3
23.0,-94.6
23.5,-93.8
24.0,-93.0
25.0,-92.3
26.2,-91.6
27.8,-91.1
29.1,-90.6
31.0,-90.2
32.5,-89.9
34.0,-89.7
35.9,-89.1
37.2,-87.8
38.5,-86.5
38.8,-85.3
39.0,-84.0
39.0,-82.7
39.0,-81.3
38.7,-80.1
38.3,-78.8
37.9,-77.7
37.5,-76.5
36.8,-76.3
36.0,-76.0
35.0,-76.3
34.0,-76.5
33.5,-75.8
33.0,-75.0
26.0,-85.0
25.8,-84.9
25.6,-84.7
25.6,-84.4
25.8,-84.2
26.0,-84.0
26.2,-83.8
26.5,-83.4
26.6,-82.9
26.4,-82.3
26.4,-81.1
27.2,-80.3
28.3,-80.4
29.4,-80.4
30.5,-80.5
31.6,-80.5
32.2,-80.5
32.9,-80.7
34.8,-80.5
36.6,-80.1
38.3,-79.5
25.6,-74.3
25.7,-74.9
25.9,-75.4
26.4,-75.8
27.1,-76.2
27.8,-76.5
28.4,-76.9
29.0,-77.1
29.7,-77.0
30.5,-76.9
31.5,-76.6
33.0,-76.1
34.6,-75.3
36.5,-74.5
38.9,-73.0
41.2,-71.6
41.4,-71.4
43.8,-69.6
44.1,-69.1
45.6,-67.6
47.0,-65.5
48.4,-61.9
49.8,-58.3
50.9,-54.9
51.6,-51.4
51.9,-47.3
51.9,-42.8
51.5,-38.3
50.7,-34.1
49.3,-30.3
47.7,-26.9
46.3,-23.9
45.3,-21.4
44.2,-19.9
43.1,-19.4
42.4,-19.1
42.2,-18.6
42.1,-18.1
41.9,-17.9
41.7,-17.8
41.3,-17.6
40.9,-17.3
40.5,-16.8
40.2,-16.0
40.0,-15.2
39.9,-14.4
39.9,-13.8
40.0,-13.1
40.0,-12.4
40.0,-11.8
40.0,-11.3
40.0,-10.9
40.0,-10.5
40.0,-10.1
40.0,-9.9
14.0,-48.0
14.4,-52.8
15.2,-54.2
15.8,-55.2
16.2,-56.0
17.0,-57.2
18.6,-60.0
20.2,-62.0
21.3,-63.2
22.7,-64.0
23.8,-64.5
24.5,-64.8
26.0,-63.4
26.5,-62.1
26.6,-60.4
26.8,-59.0
27.0,-57.8
27.2,-56.2
27.7,-54.8
30.9,-53.7
33.5,-56.6
35.0,-56.8
34.9,-52.0
35.1,-44.9
35.1,-36.6
35.2,-28.7
38.0,-27.2
38.8,-26.8
39.6,-25.8
40.5,-25.0
41.0,-24.0
31.7,-31.5
32.0,-31.5
35.1,-31.5
35.8,-31.4
36.7,-31.2
38.2,-30.4
16.1,-26.9
16.2,-28.3
16.3,-29.7
16.3,-30.8
16.3,-31.7
16.4,-32.5
16.7,-33.4
17.1,-34.2
17.5,-35.1
17.9,-36.1
18.4,-37.3
18.8,-38.5
19.1,-39.7
19.1,-41.1
18.9,-42.6
18.7,-44.1
18.5,-45.5
18.2,-46.7
17.9,-47.9
17.6,-49.2
17.3,-50.4
17.0,-51.5
16.8,-52.6
16.7,-53.9
16.6,-55.1
16.6,-56.4
16.7,-57.8
16.9,-59.2
17.3,-60.6
17.7,-61.8
17.7,-61.9
18.1,-63.1
18.1,-63.3
18.5,-64.4
18.6,-64.7
19.2,-66.2
19.7,-67.6
20.2,-69.0
20.7,-70.4
21.1,-71.8
21.5,-73.0
21.5,-73.2
21.8,-74.7
22.0,-76.0
22.1,-77.2
22.3,-77.9
22.4,-78.3
22.7,-79.3
23.1,-80.2
23.4,-80.9
23.7,-81.3
24.5,-81.5
24.7,-81.5
25.6,-81.7
25.9,-81.7
26.8,-81.7
28.2,-82.2
29.6,-82.7
30.9,-83.5
31.9,-84.4
32.9,-85.6
33.8,-86.9
34.8,-88.1
35.6,-88.9
36.2,-89.5
36.8,-90.1
28.5,-70.0
28.5,-69.2
28.4,-68.8
28.0,-68.5
27.9,-68.6
27.7,-68.7
27.5,-69.0
27.6,-69.3
27.6,-69.6
27.7,-69.8
27.8,-70.0
27.8,-70.0
27.8,-70.1
27.8,-70.2
27.9,-70.4
28.3,-70.6
29.0,-70.7
29.7,-70.9
30.2,-70.7
30.5,-70.0
31.0,-69.0
32.2,-67.2
33.4,-65.3
34.8,-62.6
35.9,-59.4
38.0,-57.2
40.0,-55.0
42.5,-52.4
14.0,-25.8
14.0,-26.2
14.0,-26.6
14.2,-27.0
14.5,-27.4
15.0,-28.1
15.3,-29.0
15.6,-29.9
15.8,-30.9
15.9,-32.0
16.1,-33.3
16.2,-34.8
16.3,-36.0
16.5,-37.2
16.9,-38.6
17.2,-40.1
17.5,-41.5
18.2,-42.6
18.9,-43.5
19.5,-44.5
20.1,-45.5
20.7,-46.5
21.3,-47.5
21.7,-48.7
22.0,-49.7
22.4,-50.7
23.1,-51.3
