,Unnamed: 0.1,Unnamed: 0,name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
6867,6867,6868,Jeanne,1998,9,30,12,37.6,-30.7,40,1002,0,0,0,0,0,0,0,1,0,15.945395900922778,131.66848591652266,21.944747652753776,37.2,-32.1,0
6868,6868,6869,Jeanne,1998,9,30,18,38.0,-29.4,35,1006,0,0,0,0,0,0,0,1,0,17.102728969052308,122.79685040920224,20.46614173486704,37.6,-30.7,0
6869,6869,6870,Jeanne,1998,10,1,0,38.2,-28.0,30,1008,0,1,0,0,0,0,0,0,0,8.130102354156103,124.78747528465405,20.79791254744234,38.0,-29.4,0
6870,6870,6871,Jeanne,1998,10,1,6,38.3,-26.3,30,1008,0,1,0,0,0,0,0,0,0,3.3664606634296117,149.21815202707472,24.869692004512455,38.2,-28.0,0
6871,6871,6872,Jeanne,1998,10,1,12,38.5,-24.5,35,1006,0,1,0,0,0,0,0,0,0,6.340191745909997,158.79271338847198,26.465452231411998,38.3,-26.3,0
6872,6872,6873,Jeanne,1998,10,1,18,38.7,-22.5,35,1005,0,1,0,0,0,0,0,0,0,5.710593137499724,175.62926954142213,29.271544923570357,38.5,-24.5,0
6873,6873,6874,Jeanne,1998,10,2,0,38.8,-21.0,35,1003,0,1,0,0,0,0,0,0,0,3.814074834290138,130.86580632963324,21.81096772160554,38.7,-22.5,0
6874,6874,6875,Jeanne,1998,10,2,6,38.9,-19.5,35,1003,0,1,0,0,0,0,0,0,0,3.8140748342904076,130.68436686174317,21.78072781029053,38.8,-21.0,0
6875,6875,6876,Jeanne,1998,10,2,12,39.0,-18.2,40,1003,0,1,0,0,0,0,0,0,0,4.398705354995592,113.2380301296708,18.8730050216118,38.9,-19.5,0
6876,6876,6877,Jeanne,1998,10,2,18,39.0,-16.8,40,1003,0,1,0,0,0,0,0,0,0,0.0,121.27577056597559,20.212628427662597,39.0,-18.2,0
6877,6877,6878,Jeanne,1998,10,3,0,39.0,-15.5,40,1003,0,1,0,0,0,0,0,0,0,0.0,112.6133683776438,18.7688947296073,39.0,-16.8,0
6878,6878,6879,Jeanne,1998,10,3,6,39.0,-14.3,40,1003,0,1,0,0,0,0,0,0,0,0.0,103.95093222102707,17.325155370171178,39.0,-15.5,0
6879,6879,6880,Jeanne,1998,10,3,12,39.0,-13.0,40,1003,0,1,0,0,0,0,0,0,0,0.0,112.6133683776438,18.7688947296073,39.0,-14.3,0
6880,6880,6881,Jeanne,1998,10,3,18,39.0,-11.0,35,1003,0,1,0,0,0,0,0,0,0,0.0,173.2493239966084,28.87488733276807,39.0,-13.0,0
6881,6881,6882,Jeanne,1998,10,4,0,39.1,-9.0,30,1003,0,1,0,0,0,0,0,0,0,2.8624052261117883,173.48282783370303,28.913804638950506,39.0,-11.0,1
6882,6882,6883,Jeanne,1998,10,4,6,39.3,-7.0,30,1004,0,1,0,0,0,0,0,0,0,5.710593137499521,174.18125896309684,29.030209827182805,39.1,-9.0,1
6883,6883,6884,Jeanne,1998,10,4,12,39.5,-5.0,25,1004,0,1,0,0,0,0,0,0,0,5.710593137499724,173.69443453718793,28.949072422864656,39.3,-7.0,1
6884,6884,6885,Karl,1998,9,23,12,33.3,-65.4,25,1003,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
6885,6885,6886,Karl,1998,9,23,18,33.2,-62.8,30,1004,0,0,0,0,0,0,1,0,0,-2.202598161765673,242.53819183103883,40.423031971839805,33.3,-65.4,0
6886,6886,6887,Karl,1998,9,24,0,33.2,-60.7,35,1003,0,0,0,0,0,0,0,1,0,0.0,195.80449198870804,32.634081998118006,33.2,-62.8,0
6887,6887,6888,Karl,1998,9,24,6,32.9,-59.2,35,1002,0,0,0,0,0,0,0,1,0,-11.30993247402037,143.99573226066875,23.999288710111458,33.2,-60.7,0
6888,6888,6889,Karl,1998,9,24,12,32.5,-58.1,40,1001,0,0,0,0,0,0,0,1,0,-19.98310652189989,112.2785904298208,18.713098404970133,32.9,-59.2,0
6889,6889,6890,Karl,1998,9,24,18,32.0,-57.2,45,1000,0,0,0,0,0,0,0,1,0,-29.054604099077185,101.32715426169652,16.887859043616086,32.5,-58.1,0
6890,6890,6891,Karl,1998,9,25,0,31.4,-56.2,50,998,0,0,0,0,0,0,0,1,0,-30.96375653207358,115.81368607580275,19.30228101263379,32.0,-57.2,0
6891,6891,6892,Karl,1998,9,25,6,30.8,-55.1,55,994,0,0,0,0,0,0,0,1,0,-28.610459665965102,124.25136930819933,20.708561551366554,31.4,-56.2,0
6892,6892,6893,Karl,1998,9,25,12,30.4,-54.0,65,987,0,0,1,0,0,0,0,0,0,-19.983106521900055,114.4315352945914,19.071922549098566,30.8,-55.1,0
6893,6893,6894,Karl,1998,9,25,18,30.3,-52.9,70,984,0,0,1,0,0,0,0,0,0,-5.1944289077346895,106.33947589463885,17.72324598243981,30.4,-54.0,0
6894,6894,6895,Karl,1998,9,26,0,30.5,-51.8,75,981,0,0,1,0,0,0,0,0,0,10.304846468765984,108.00639955393848,18.00106659232308,30.3,-52.9,0
6895,6895,6896,Karl,1998,9,26,6,31.1,-51.0,75,979,0,0,1,0,0,0,0,0,0,36.86989764584419,101.42251278498955,16.90375213083159,30.5,-51.8,0
6896,6896,6897,Karl,1998,9,26,12,31.8,-49.9,75,977,0,0,1,0,0,0,0,0,0,32.471192290848435,130.2150718933322,21.702511982222035,31.1,-51.0,0
6897,6897,6898,Karl,1998,9,26,18,32.6,-48.8,80,973,0,0,1,0,0,0,0,0,0,36.027373385103594,136.47870746497819,22.74645124416303,31.8,-49.9,0
6898,6898,6899,Karl,1998,9,27,0,33.9,-47.3,90,970,0,0,1,0,0,0,0,0,0,40.914383220025066,200.81187982636743,33.46864663772791,32.6,-48.8,0
6899,6899,6900,Karl,1998,9,27,6,35.5,-45.2,90,970,0,0,1,0,0,0,0,0,0,37.30394827798353,261.75616446482996,43.626027410804994,33.9,-47.3,0
6900,6900,6901,Karl,1998,9,27,12,37.4,-42.5,80,973,0,0,1,0,0,0,0,0,0,35.134193056915585,320.97284285903567,53.495473809839275,35.5,-45.2,0
6901,6901,6902,Karl,1998,9,27,18,39.1,-39.0,70,983,0,0,1,0,0,0,0,0,0,25.906507999514425,359.77538355421956,59.96256392570326,37.4,-42.5,0
6902,6902,6903,Karl,1998,9,28,0,40.4,-34.7,55,994,0,0,0,0,0,0,0,1,0,16.821409890040805,395.7314999911541,65.95524999852569,39.1,-39.0,0
6903,6903,6904,Karl,1998,9,28,6,41.5,-30.0,40,1002,0,1,0,0,0,0,0,0,0,13.172553423326901,414.0949647340101,69.01582745566834,40.4,-34.7,0
6904,6904,6905,Karl,1998,9,28,12,42.0,-25.0,35,1001,0,1,0,0,0,0,0,0,0,5.710593137499643,419.50039803728197,69.91673300621366,41.5,-30.0,0
6905,6905,6906,Karl,1998,9,28,18,43.0,-20.0,35,1000,0,1,0,0,0,0,0,0,0,11.309932474020215,425.6669092646217,70.94448487743695,42.0,-25.0,0
6906,6906,6907,Karl,1998,9,29,0,46.0,-16.0,35,996,0,1,0,0,0,0,0,0,0,36.86989764584402,460.67524186891285,76.77920697815215,43.0,-20.0,0
6907,6907,6908,Karl,1998,9,29,6,48.0,-14.0,35,994,0,1,0,0,0,0,0,0,0,45.0,269.37362034789925,44.89560339131654,46.0,-16.0,0
6908,6908,6909,Karl,1998,9,29,12,49.0,-11.0,35,994,0,1,0,0,0,0,0,0,0,18.43494882292201,248.00378070653383,41.33396345108897,48.0,-14.0,0
6909,6909,6910,Karl,1998,9,29,18,49.0,-8.0,35,991,0,1,0,0,0,0,0,0,0,0.0,219.50109593217928,36.58351598869655,49.0,-11.0,0
6910,6910,6911,Lisa,1998,10,5,0,13.9,-46.4,30,1008,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
6911,6911,6912,Lisa,1998,10,5,6,14.2,-47.1,35,1007,0,0,0,0,0,0,0,1,0,-23.198590513648032,82.57218348491816,13.762030580819692,13.9,-46.4,0
6912,6912,6913,Lisa,1998,10,5,12,14.8,-47.8,35,1007,0,0,0,0,0,0,0,1,0,-40.601294645004714,100.5032589005043,16.750543150084052,14.2,-47.1,0
6913,6913,6914,Lisa,1998,10,5,18,15.7,-48.5,40,1006,0,0,0,0,0,0,0,1,0,-52.12501634890164,124.78720422371367,20.797867370618945,14.8,-47.8,0
6914,6914,6915,Lisa,1998,10,6,0,16.5,-49.2,40,1006,0,0,0,0,0,0,0,1,0,-48.81407483429027,115.95286535226559,19.325477558710933,15.7,-48.5,0
6915,6915,6916,Lisa,1998,10,6,6,17.1,-49.3,45,1005,0,0,0,0,0,0,0,1,0,-80.53767779197494,67.25046706326098,11.208411177210165,16.5,-49.2,0
6916,6916,6917,Lisa,1998,10,6,12,17.6,-48.9,45,1005,0,0,0,0,0,0,0,1,0,51.34019174591001,69.78251251316809,11.63041875219468,17.1,-49.3,0
6917,6917,6918,Lisa,1998,10,6,18,18.2,-48.5,45,1005,0,0,0,0,0,0,0,1,0,56.309932474020215,78.78132900469215,13.130221500782026,17.6,-48.9,0
6918,6918,6919,Lisa,1998,10,7,0,18.9,-48.0,50,1004,0,0,0,0,0,0,0,1,0,54.46232220802559,93.75269268068617,15.625448780114361,18.2,-48.5,0
6919,6919,6920,Lisa,1998,10,7,6,19.6,-47.5,50,1003,0,0,0,0,0,0,0,1,0,54.46232220802573,93.63437130042539,15.605728550070898,18.9,-48.0,0
6920,6920,6921,Lisa,1998,10,7,12,20.4,-46.6,50,1002,0,0,0,0,0,0,0,1,0,41.633539336570145,129.28101659810542,21.54683609968424,19.6,-47.5,0
6921,6921,6922,Lisa,1998,10,7,18,21.5,-45.3,50,1001,0,0,0,0,0,0,0,1,0,40.23635830927377,181.9676176766549,30.327936279442483,20.4,-46.6,0
6922,6922,6923,Lisa,1998,10,8,0,22.9,-43.9,55,1000,0,0,0,0,0,0,0,1,0,45.0,211.83066121043976,35.30511020173996,21.5,-45.3,0
6923,6923,6924,Lisa,1998,10,8,6,24.6,-42.1,55,999,0,0,0,0,0,0,0,1,0,43.363422958383374,262.9074104786704,43.81790174644507,22.9,-43.9,0
6924,6924,6925,Lisa,1998,10,8,12,26.9,-40.1,55,999,0,0,0,0,0,0,0,1,0,48.99091309842975,324.31221538086305,54.05203589681051,24.6,-42.1,0
6925,6925,6926,Lisa,1998,10,8,18,29.6,-38.6,60,999,0,0,0,0,0,0,0,1,0,60.94539590092288,333.45943097456416,55.57657182909403,26.9,-40.1,0
6926,6926,6927,Lisa,1998,10,9,0,32.9,-37.8,60,999,0,0,0,0,0,0,0,1,0,76.37300514010838,373.7306386026718,62.28843976711196,29.6,-38.6,0
6927,6927,6928,Lisa,1998,10,9,6,36.8,-37.9,60,997,0,0,0,0,0,0,0,1,0,-88.53119928561415,432.7546894366746,72.1257815727791,32.9,-37.8,0
6928,6928,6929,Lisa,1998,10,9,12,41.6,-38.7,65,995,0,0,1,0,0,0,0,0,0,-80.53767779197435,537.3475957855949,89.55793263093248,36.8,-37.9,0
6929,6929,6930,Lisa,1998,10,9,18,47.1,-39.3,65,997,0,0,1,0,0,0,0,0,0,-83.77417093557429,613.0190520450863,102.16984200751438,41.6,-38.7,0
6930,6930,6931,Lisa,1998,10,10,0,52.1,-32.0,60,999,0,1,0,0,0,0,0,0,0,34.40847225202863,765.8990593079295,127.64984321798825,47.1,-39.3,0
6931,6931,6932,Mitch,1998,10,22,0,11.6,-76.1,30,1002,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
6932,6932,6933,Mitch,1998,10,22,6,11.9,-77.1,30,1002,0,0,0,0,0,0,1,0,0,-16.69924423399366,113.9416730530999,18.99027884218332,11.6,-76.1,0
6933,6933,6934,Mitch,1998,10,22,12,12.0,-77.9,30,1002,0,0,0,0,0,0,1,0,0,-7.1250163489016725,87.83746827619035,14.639578046031724,11.9,-77.1,0
6934,6934,6935,Mitch,1998,10,22,18,11.6,-77.9,35,1001,0,0,0,0,0,0,0,1,0,-90.0,44.24829163693988,7.374715272823313,12.0,-77.9,0
6935,6935,6936,Mitch,1998,10,23,0,11.8,-77.6,40,1000,0,0,0,0,0,0,0,1,0,33.690067525978925,39.48649534195151,6.581082556991919,11.6,-77.9,0
6936,6936,6937,Mitch,1998,10,23,6,12.2,-77.6,45,999,0,0,0,0,0,0,0,1,0,90.0,44.24891770298994,7.374819617164991,11.8,-77.6,0
6937,6937,6938,Mitch,1998,10,23,12,12.5,-77.8,45,999,0,0,0,0,0,0,0,1,0,-56.3099324740199,39.680743312727714,6.613457218787953,12.2,-77.6,0
6938,6938,6939,Mitch,1998,10,23,18,12.9,-78.0,50,998,0,0,0,0,0,0,0,1,0,-63.43494882292171,49.295453254287075,8.215908875714513,12.5,-77.8,0
6939,6939,6940,Mitch,1998,10,24,0,13.4,-77.9,55,997,0,0,0,0,0,0,0,1,0,78.69006752598041,56.36837612544637,9.394729354241061,12.9,-78.0,0
6940,6940,6941,Mitch,1998,10,24,6,13.9,-77.8,65,990,0,0,1,0,0,0,0,0,0,78.69006752597885,56.36622250389346,9.394370417315576,13.4,-77.9,0
6941,6941,6942,Mitch,1998,10,24,12,14.5,-77.9,75,985,0,0,1,0,0,0,0,0,0,-80.53767779197359,67.25648482734876,11.209414137891459,13.9,-77.8,0
6942,6942,6943,Mitch,1998,10,24,18,15.0,-78.1,90,980,0,0,1,0,0,0,0,0,0,-68.19859051364931,59.36664380361509,9.894440633935849,14.5,-77.9,0
6943,6943,6944,Mitch,1998,10,25,0,15.5,-78.4,100,965,0,0,1,0,0,0,0,0,0,-59.03624346792553,64.02744074041004,10.671240123401674,15.0,-78.1,0
6944,6944,6945,Mitch,1998,10,25,6,16.0,-78.9,105,951,0,0,1,0,0,0,0,0,0,-45.0,77.02164715775312,12.836941192958854,15.5,-78.4,0
6945,6945,6946,Mitch,1998,10,25,12,16.2,-79.6,115,945,0,0,1,0,0,0,0,0,0,-15.945395900923048,78.08858462987317,13.01476410497886,16.0,-78.9,0
6946,6946,6947,Mitch,1998,10,25,18,16.4,-80.3,125,926,0,0,1,0,0,0,0,0,0,-15.94539590092274,78.01635999999245,13.002726666665408,16.2,-79.6,0
6947,6947,6948,Mitch,1998,10,26,0,16.4,-81.0,130,923,0,0,1,0,0,0,0,0,0,-0.0,74.77315730289133,12.462192883815222,16.4,-80.3,0
6948,6948,6949,Mitch,1998,10,26,6,16.4,-81.8,135,922,0,0,1,0,0,0,0,0,0,-0.0,85.45502394771924,14.24250399128654,16.4,-81.0,0
6949,6949,6950,Mitch,1998,10,26,12,16.6,-82.6,145,914,0,0,1,0,0,0,0,0,0,-14.036243467926719,88.23228059551117,14.705380099251862,16.4,-81.8,0
6950,6950,6951,Mitch,1998,10,26,18,16.9,-83.1,155,905,0,0,1,0,0,0,0,0,0,-30.96375653207328,62.805289298858355,10.467548216476393,16.6,-82.6,0
6951,6951,6952,Mitch,1998,10,27,0,17.2,-83.8,155,910,0,0,1,0,0,0,0,0,0,-23.198590513648153,81.58157638069372,13.596929396782286,16.9,-83.1,0
6952,6952,6953,Mitch,1998,10,27,6,17.3,-84.4,150,917,0,0,1,0,0,0,0,0,0,-9.462322208025617,64.7588402920862,10.793140048681034,17.2,-83.8,0
6953,6953,6954,Mitch,1998,10,27,12,17.1,-85.0,150,922,0,0,1,0,0,0,0,0,0,18.434948822922113,67.55247835715933,11.258746392859889,17.3,-84.4,0
6954,6954,6955,Mitch,1998,10,27,18,16.9,-85.4,145,928,0,0,1,0,0,0,0,0,0,26.565051177077994,48.00189110109231,8.000315183515385,17.1,-85.0,0
6955,6955,6956,Mitch,1998,10,28,0,16.6,-85.6,140,933,0,0,1,0,0,0,0,0,0,56.309932474021466,39.458849141780476,6.576474856963412,16.9,-85.4,0
6956,6956,6957,Mitch,1998,10,28,6,16.3,-85.6,130,938,0,0,1,0,0,0,0,0,0,-90.0,33.1990127793661,5.533168796561017,16.6,-85.6,0
6957,6957,6958,Mitch,1998,10,28,12,16.3,-85.6,115,948,0,0,1,0,0,0,0,0,0,,0.0,0.0,16.3,-85.6,0
6958,6958,6959,Mitch,1998,10,28,18,16.3,-85.7,95,959,0,0,1,0,0,0,0,0,0,-0.0,10.687321836668799,1.7812203061114664,16.3,-85.6,0
6959,6959,6960,Mitch,1998,10,29,0,16.2,-85.8,85,970,0,0,1,0,0,0,0,0,0,45.00000000000203,15.386222727642648,2.564370454607108,16.3,-85.7,0
6960,6960,6961,Mitch,1998,10,29,6,16.1,-85.8,75,979,0,0,1,0,0,0,0,0,0,-90.0,11.066023764804639,1.8443372941341065,16.2,-85.8,0
6961,6961,6962,Mitch,1998,10,29,12,15.9,-85.7,70,987,0,0,1,0,0,0,0,0,0,-63.43494882292343,24.584085762510927,4.0973476270851545,16.1,-85.8,1
6962,6962,6963,Mitch,1998,10,29,18,15.8,-85.6,60,994,0,0,0,0,0,0,0,1,0,-44.999999999997456,15.400773864964561,2.5667956441607602,15.9,-85.7,1
6963,6963,6964,Mitch,1998,10,30,0,15.6,-85.7,55,995,0,0,0,0,0,0,0,1,0,63.43494882292019,24.590429033286977,4.098404838881163,15.8,-85.6,1
6964,6964,6965,Mitch,1998,10,30,6,15.4,-85.9,50,996,0,0,0,0,0,0,0,1,0,44.99999999999949,30.826448478655315,5.137741413109219,15.6,-85.7,1
6965,6965,6966,Mitch,1998,10,30,12,15.2,-86.1,45,997,0,0,0,0,0,0,0,1,0,45.00000000000178,30.840447509394572,5.140074584899096,15.4,-85.9,1
6966,6966,6967,Mitch,1998,10,30,18,14.9,-86.5,45,998,0,0,0,0,0,0,0,1,0,36.86989764584353,54.330120168108905,9.05502002801815,15.2,-86.1,1
6967,6967,6968,Mitch,1998,10,31,0,14.7,-87.0,45,999,0,0,0,0,0,0,0,1,0,21.80140948635192,58.19642188628525,9.699403647714208,14.9,-86.5,1
6968,6968,6969,Mitch,1998,10,31,6,14.5,-87.7,40,1000,0,0,0,0,0,0,0,1,0,15.94539590092274,78.60266785985642,13.100444643309404,14.7,-87.0,1
6969,6969,6970,Mitch,1998,10,31,12,14.5,-88.5,35,1000,0,0,0,0,0,0,0,1,0,-0.0,86.23701547946267,14.372835913243778,14.5,-87.7,1
6970,6970,6971,Mitch,1998,10,31,18,14.6,-89.2,30,1001,0,0,0,0,0,0,1,0,0,-8.130102354155918,76.2474981186771,12.70791635311285,14.5,-88.5,1
6971,6971,6972,Mitch,1998,11,1,0,14.6,-90.0,30,1002,0,0,0,0,0,0,1,0,0,-0.0,86.19820351701259,14.366367252835431,14.6,-89.2,1
6972,6972,6973,Mitch,1998,11,1,6,14.7,-90.8,25,1003,0,0,0,0,0,0,1,0,0,-7.125016348901798,86.88607426617573,14.481012377695954,14.6,-90.0,1
6973,6973,6974,Mitch,1998,11,1,12,14.9,-91.5,25,1005,0,0,0,0,0,0,1,0,0,-15.945395900922877,78.53694593115983,13.08949098852664,14.7,-90.8,1
6974,6974,6975,Mitch,1998,11,1,18,15.5,-92.2,25,1005,0,0,0,0,0,0,1,0,0,-40.601294645004344,100.32397210366118,16.72066201727686,14.9,-91.5,1
6975,6975,6976,Mitch,1998,11,2,0,16.3,-92.7,20,1005,0,0,0,1,0,0,0,0,0,-57.99461679191653,103.45892837519109,17.243154729198515,15.5,-92.2,1
6976,6976,6977,Mitch,1998,11,2,6,17.1,-93.1,20,1005,0,0,0,1,0,0,0,0,0,-63.434948822922514,98.27527510471516,16.379212517452526,16.3,-92.7,1
6977,6977,6978,Mitch,1998,11,2,12,17.9,-93.4,20,1005,0,0,0,1,0,0,0,0,0,-69.44395478041575,94.09742796438502,15.682904660730836,17.1,-93.1,1
6978,6978,6979,Mitch,1998,11,2,18,18.7,-93.7,20,1005,0,0,0,1,0,0,0,0,0,-69.44395478041675,94.05611642199038,15.676019403665064,17.9,-93.4,0
6979,6979,6980,Mitch,1998,11,3,0,19.2,-93.4,20,1003,0,0,0,1,0,0,0,0,0,59.03624346792671,63.73000939925573,10.621668233209288,18.7,-93.7,0
6980,6980,6981,Mitch,1998,11,3,6,19.3,-92.7,20,1003,0,0,0,1,0,0,0,0,0,8.13010235415606,74.42142250741242,12.403570417902069,19.2,-93.4,0
6981,6981,6982,Mitch,1998,11,3,12,19.4,-92.1,25,1002,0,0,0,1,0,0,0,0,0,9.462322208025288,64.00639290633443,10.667732151055738,19.3,-92.7,0
6982,6982,6983,Mitch,1998,11,3,18,19.6,-91.4,40,997,0,0,0,0,0,0,0,1,0,15.945395900923316,76.74421442974496,12.790702404957493,19.4,-92.1,0
6983,6983,6984,Mitch,1998,11,4,0,20.0,-90.6,35,997,0,0,0,0,0,0,0,1,0,26.56505117707758,94.79982783859687,15.799971306432811,19.6,-91.4,0
6984,6984,6985,Mitch,1998,11,4,2,20.1,-90.5,35,998,0,0,0,0,0,0,0,1,0,45.00000000000203,15.231435772452867,2.5385726287421444,20.0,-90.6,0
6985,6985,6986,Mitch,1998,11,4,6,20.8,-89.6,30,998,0,0,0,0,0,0,1,0,0,37.874983651098006,121.75811827357788,20.29301971226298,20.1,-90.5,1
6986,6986,6987,Mitch,1998,11,4,12,21.8,-88.2,40,998,0,0,0,0,0,0,0,1,0,35.53767779197455,182.64814999428583,30.44135833238097,20.8,-89.6,0
6987,6987,6988,Mitch,1998,11,4,18,23.3,-86.5,40,993,0,0,0,0,0,0,0,1,0,41.4236656250026,241.1736479666544,40.195607994442405,21.8,-88.2,0
6988,6988,6989,Mitch,1998,11,5,0,24.8,-84.8,45,993,0,0,0,0,0,0,0,1,0,41.4236656250026,239.7856547197839,39.96427578663065,23.3,-86.5,0
6989,6989,6990,Mitch,1998,11,5,6,25.6,-83.1,50,990,0,0,0,0,0,0,0,1,0,25.201123645475054,192.89524752098353,32.149207920163924,24.8,-84.8,0
6990,6990,6991,Mitch,1998,11,5,11,26.2,-81.9,55,989,0,0,0,0,0,0,0,1,0,26.56505117707813,137.39182576857615,22.898637628096026,25.6,-83.1,0
6991,6991,6992,Mitch,1998,11,5,12,26.6,-81.3,55,987,0,0,0,0,0,0,0,1,0,33.69006752597956,74.4844257671368,12.414070961189466,26.2,-81.9,1
6992,6992,6993,Mitch,1998,11,5,18,27.5,-78.3,50,992,0,1,0,0,0,0,0,0,0,16.699244233993596,313.8833289270336,52.3138881545056,26.6,-81.3,0
6993,6993,6994,Mitch,1998,11,6,0,30.0,-75.0,50,993,0,1,0,0,0,0,0,0,0,37.1466866980218,424.9994600935241,70.83324334892067,27.5,-78.3,0
6994,6994,6995,Mitch,1998,11,6,6,32.5,-72.0,50,992,0,1,0,0,0,0,0,0,0,39.8055710922652,398.0694469537255,66.34490782562092,30.0,-75.0,0
6995,6995,6996,Mitch,1998,11,6,12,35.0,-68.0,50,990,0,1,0,0,0,0,0,0,0,32.005383208083494,462.7980577400935,77.13300962334891,32.5,-72.0,0
6996,6996,6997,Mitch,1998,11,6,18,37.0,-63.0,50,989,0,1,0,0,0,0,0,0,0,21.80140948635181,502.3812710324728,83.73021183874546,35.0,-68.0,0
6997,6997,6998,Mitch,1998,11,7,0,39.0,-58.0,50,990,0,1,0,0,0,0,0,0,0,21.80140948635181,491.9781492364202,81.99635820607004,37.0,-63.0,0
6998,6998,6999,Mitch,1998,11,7,6,41.0,-53.0,50,992,0,1,0,0,0,0,0,0,0,21.80140948635181,481.1569735970316,80.1928289328386,39.0,-58.0,0
6999,6999,7000,Mitch,1998,11,7,12,42.5,-47.5,50,986,0,1,0,0,0,0,0,0,0,15.255118703057775,486.7368975319727,81.12281625532879,41.0,-53.0,0
7000,7000,7001,Mitch,1998,11,7,18,44.5,-42.0,60,972,0,1,0,0,0,0,0,0,0,19.98310652189998,497.08642764574745,82.84773794095791,42.5,-47.5,0
7001,7001,7002,Mitch,1998,11,8,0,46.5,-36.5,60,974,0,1,0,0,0,0,0,0,0,19.98310652189998,483.78512147366234,80.63085357894373,44.5,-42.0,0
7002,7002,7003,Mitch,1998,11,8,6,48.5,-31.0,60,972,0,1,0,0,0,0,0,0,0,19.98310652189998,470.1187952314041,78.35313253856735,46.5,-36.5,0
7003,7003,7004,Mitch,1998,11,8,12,50.0,-25.0,60,962,0,1,0,0,0,0,0,0,0,14.036243467926479,467.4336215544687,77.90560359241145,48.5,-31.0,0
7004,7004,7005,Mitch,1998,11,8,18,53.5,-20.5,60,956,0,1,0,0,0,0,0,0,0,37.874983651098205,498.0149336822523,83.00248894704205,50.0,-25.0,0
7005,7005,7006,Mitch,1998,11,9,0,55.5,-14.5,60,956,0,1,0,0,0,0,0,0,0,18.43494882292201,447.7419309352575,74.62365515587625,53.5,-20.5,0
7006,7006,7007,Mitch,1998,11,9,6,58.0,-10.5,60,956,0,1,0,0,0,0,0,0,0,32.005383208083494,370.531023982134,61.755170663689,55.5,-14.5,0
7007,7007,7008,Mitch,1998,11,9,12,61.0,-10.0,60,956,0,1,0,0,0,0,0,0,0,80.53767779197439,335.40595241452144,55.900992069086904,58.0,-10.5,0
7008,7008,7009,Mitch,1998,11,9,18,63.5,-5.0,55,960,0,1,0,0,0,0,0,0,0,26.565051177077994,380.773658678965,63.462276446494165,61.0,-10.0,0
7009,7009,7010,Nicole,1998,11,24,0,28.3,-28.0,30,1010,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
7010,7010,7011,Nicole,1998,11,24,6,27.9,-29.1,35,1005,0,0,0,0,0,0,0,1,0,19.983106521900055,116.83330332815954,19.472217221359923,28.3,-28.0,0
7011,7011,7012,Nicole,1998,11,24,12,27.5,-30.1,45,1000,0,0,0,0,0,0,0,1,0,21.801409486351744,108.13468754556723,18.022447924261204,27.9,-29.1,0
7012,7012,7013,Nicole,1998,11,24,18,27.2,-31.1,60,997,0,0,0,0,0,0,0,1,0,16.69924423399366,104.38030318289934,17.39671719714989,27.5,-30.1,0
7013,7013,7014,Nicole,1998,11,25,0,26.9,-32.0,60,995,0,0,0,0,0,0,0,1,0,18.434948822922077,95.27641928087701,15.8794032134795,27.2,-31.1,0
7014,7014,7015,Nicole,1998,11,25,6,26.6,-32.9,60,994,0,0,0,0,0,0,0,1,0,18.43494882292188,95.49735837625268,15.916226396042113,26.9,-32.0,0
7015,7015,7016,Nicole,1998,11,25,12,26.3,-33.7,55,994,0,0,0,0,0,0,0,1,0,20.55604521958341,86.43289548044568,14.40548258007428,26.6,-32.9,0
7016,7016,7017,Nicole,1998,11,25,18,26.0,-34.6,50,994,0,0,0,0,0,0,0,1,0,18.434948822922077,95.93256276978413,15.988760461630688,26.3,-33.7,0
7017,7017,7018,Nicole,1998,11,26,0,25.7,-35.4,40,998,0,0,0,0,0,0,0,1,0,20.556045219583577,86.80958557787667,14.468264262979446,26.0,-34.6,0
7018,7018,7019,Nicole,1998,11,26,6,25.5,-36.4,35,1000,0,0,0,0,0,0,0,1,0,11.309932474020174,102.8684256086919,17.14473760144865,25.7,-35.4,0
7019,7019,7020,Nicole,1998,11,26,12,25.3,-37.3,30,1007,0,0,0,0,0,0,1,0,0,12.528807709151488,93.2293771066161,15.53822951776935,25.5,-36.4,0
7020,7020,7021,Nicole,1998,11,26,18,25.2,-38.3,25,1009,0,0,0,0,0,0,1,0,0,5.710593137499724,101.35181855263527,16.891969758772543,25.3,-37.3,0
7021,7021,7022,Nicole,1998,11,27,0,25.2,-39.2,25,1009,0,0,0,0,0,0,1,0,0,-0.0,90.70728748376472,15.11788124729412,25.2,-38.3,0
